"Title","URL","Description","h1 headings","h2 headings","h3 headings","h4 headings","Title length","Description length","Response time","Content","Link count","Word count","Possible duplicates","Internal backlinks","Last modified","Robots","Canonical","Image count","Image weight","Depth","Internal links","External links","Redirects to here"
"Set User Default - Createwithplay","https://docs.createwithplay.com/en/articles/set-user-default","An expression editor function that stores data persistently in UserDefaults.","Set User Default","Overview, Parameters, Example","","","33","76","0.76611 s","338kb","61","257","","155","","","https://docs.createwithplay.com/en/articles/set-user-default","7","15kb","7","119","0","0"
"Snapshot - Createwithplay","https://docs.createwithplay.com/en/articles/snapshot","An expression editor function that captures a screenshot of a view within the prototype.","Snapshot","Overview, Parameters","","","25","88","0.67381 s","331kb","60","239","","154","","","https://docs.createwithplay.com/en/articles/snapshot","7","15kb","7","118","0","0"
"Remove User Default - Createwithplay","https://docs.createwithplay.com/en/articles/remove-user-default","An expression editor function that deletes stored data from UserDefaults.","Remove User Default","Overview, Parameters","","","36","73","0.94727 s","329kb","59","222","","154","","","https://docs.createwithplay.com/en/articles/remove-user-default","7","15kb","7","117","0","0"
"String Contains - Createwithplay","https://docs.createwithplay.com/en/articles/string-contains","An expression editor function that checks if a string contains a specific substring.","String Contains","Overview, Parameters, Example","","","32","84","0.91982 s","339kb","61","280","","156","","","https://docs.createwithplay.com/en/articles/string-contains","7","15kb","7","119","0","0"
"Value Between - Createwithplay","https://docs.createwithplay.com/en/articles/value-between","An expression editor function that calculates a value between two numbers based on a percentage.","Value Between","Overview, Parameters, Example","","","30","96","0.66932 s","340kb","61","296","","157","","","https://docs.createwithplay.com/en/articles/value-between","7","15kb","7","119","0","0"
"Text Shuffle - Createwithplay","https://docs.createwithplay.com/en/articles/text-shuffle","An expression editor function that returns random text generated by Play.","Text Shuffle","Overview, Parameters","","","29","73","0.98988 s","329kb","59","212","","154","","","https://docs.createwithplay.com/en/articles/text-shuffle","7","15kb","7","117","0","0"
"Unsplash - Createwithplay","https://docs.createwithplay.com/en/articles/unsplash","An expression editor function that retrieves random images from Unsplash based on keywords.","Unsplash","Overview, Parameters, Example","","","25","91","0.94254 s","337kb","61","243","","157","","","https://docs.createwithplay.com/en/articles/unsplash","7","15kb","7","119","0","0"
"String Split - Createwithplay","https://docs.createwithplay.com/en/articles/string-split","A expression editor function that splits a string into an array.","String Split","Overview, Parameters, Example","","","29","64","1.28225 s","338kb","61","258","","156","","","https://docs.createwithplay.com/en/articles/string-split","7","15kb","7","119","0","0"
"Toggle - Createwithplay","https://docs.createwithplay.com/en/articles/toggle","An expression editor function that returns the opposite value of a boolean.","Toggle","Overview, Parameters, Example","","","23","75","1.04789 s","338kb","61","251","","156","","","https://docs.createwithplay.com/en/articles/toggle","7","15kb","7","119","0","0"
"Animate Children into View - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-animate-children-into-view","A prefab that animates an object's children into view.","Animate Children into View","Overview, Controls","Scale, Opacity, Blur, Offset Y, Stagger By, Duration, Spring","","43","54","0.87381 s","327kb","43","295","","83","","","https://docs.createwithplay.com/en/articles/prefab-animate-children-into-view","7","15kb","7","101","0","0"
"Animate on Keyboard Show - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-animate-on-keyboard-show","A prefab that animates an object when the keyboard shows.","Animate on Keyboard Show","Overview, Controls","Move Up, Fade In, Duration, Spring","","41","57","0.97556 s","321kb","37","260","","72","","","https://docs.createwithplay.com/en/articles/prefab-animate-on-keyboard-show","7","15kb","7","95","0","0"
"Move To Touch - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-move-to-touch","A prefab that an object to the position of a user's touch.","Move To Touch","Overview, Prefab Controls","Target, Move, Move Y, Duration, Spring","","30","58","1.12608 s","322kb","38","257","","65","","","https://docs.createwithplay.com/en/articles/prefab-move-to-touch","7","15kb","7","96","0","0"
"Gyro 3D Transform  - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-gyro-3d-transform","A prefab that changes an object's properties based on the device's orientation.","Gyro 3D Transform","Overview, Controls","Target, From, To, Translate X & Y, Rotate X & Y","","35","79","0.63458 s","323kb","37","335","","57","","","https://docs.createwithplay.com/en/articles/prefab-gyro-3d-transform","7","15kb","8","95","0","0"
"Abs - Createwithplay","https://docs.createwithplay.com/en/articles/abs-absolute-value","An expression editor function that returns the absolute value of a number.","Abs","Overview, Parameters, Example","","","20","74","1.29938 s","335kb","58","216","","144","","","https://docs.createwithplay.com/en/articles/abs-absolute-value","7","15kb","8","116","0","0"
"Circular Grid - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-circular-grid","A prefab that lays out objects in a circle.","Circular Grid","Overview, Controls","Start, End, Radius","","30","43","1.08240 s","324kb","38","221","","76","","","https://docs.createwithplay.com/en/articles/prefab-circular-grid","7","15kb","8","97","0","0"
"Is Empty - Createwithplay","https://docs.createwithplay.com/en/articles/is-empty","An expression editor function that checks if a string has 0 characters.","Is Empty","Overview, Parameters, Example","","","25","71","0.90569 s","332kb","40","215","","59","","","https://docs.createwithplay.com/en/articles/is-empty","7","15kb","7","98","0","0"
"String Count - Createwithplay","https://docs.createwithplay.com/en/articles/string-count","An expression editor function that counts the number of characters in a string.","String Count","Overview, Parameters, Example","","","29","79","0.79582 s","332kb","40","193","","59","","","https://docs.createwithplay.com/en/articles/string-count","7","15kb","7","98","0","0"
"Substring - Createwithplay","https://docs.createwithplay.com/en/articles/substring","An expression editor function that extracts a portion of a string.","Substring","Overview, Parameters, Example","","","26","66","0.90111 s","327kb","40","201","","59","","","https://docs.createwithplay.com/en/articles/substring","7","15kb","7","98","0","0"
"Format Number - Createwithplay","https://docs.createwithplay.com/en/articles/format-number","An expression editor function that formats a number for display.","Format Number","Overview, Parameters, Example","","","30","64","1.03119 s","338kb","40","300","","58","","","https://docs.createwithplay.com/en/articles/format-number","7","15kb","7","98","0","0"
"Format Number Locale - Createwithplay","https://docs.createwithplay.com/en/articles/format-number-locale","An expression editor function that formats a number for display.","Format Number Locale","Overview, Parameters, Examples","","","37","64","0.95457 s","346kb","40","351","","59","","","https://docs.createwithplay.com/en/articles/format-number-locale","7","15kb","7","98","0","0"
"Lowercase - Createwithplay","https://docs.createwithplay.com/en/articles/lowercase","An expression editor function that makes a string's characters lowercase.","Lowercase","Overview, Parameters, Example","","","26","73","1.03739 s","326kb","40","180","","59","","","https://docs.createwithplay.com/en/articles/lowercase","7","15kb","7","98","0","0"
"Scroll when Pin Selected - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-scroll-when-pin-selected","A prefab that scrolls a stack of cards based on a map's pin indexes.","Scroll when Pin Selected","Overview, Controls","Cards, Duration, Spring","","41","68","0.60913 s","318kb","34","248","","52","","","https://docs.createwithplay.com/en/articles/prefab-scroll-when-pin-selected","7","15kb","9","92","0","0"
"Int - Createwithplay","https://docs.createwithplay.com/en/articles/int","An expression editor function that casts an number as an integer.","Int","Overview, Parameters","","","20","65","0.65312 s","327kb","56","196","","141","","","https://docs.createwithplay.com/en/articles/int","7","15kb","9","114","0","0"
"Hypotenuse - Createwithplay","https://docs.createwithplay.com/en/articles/hypotenuse","An expression editor function that calculates the hypotenuse of a right triangle.","Hypotenuse","Overview, Parameters, Example","","","27","81","0.73662 s","336kb","58","220","","142","","","https://docs.createwithplay.com/en/articles/hypotenuse","7","15kb","9","116","0","0"
"Percent - Createwithplay","https://docs.createwithplay.com/en/articles/percent","An expression editor function that calculates a percentage of a given number.","Percent","Overview, Parameters, Example","","","24","77","0.58457 s","335kb","58","213","","144","","","https://docs.createwithplay.com/en/articles/percent","7","15kb","9","116","0","0"
"Pi - Createwithplay","https://docs.createwithplay.com/en/articles/pi","An expression editor function that returns the mathematical constant pi.","Pi","Overview, Parameters, Example","","","19","72","0.55291 s","334kb","58","190","","144","","","https://docs.createwithplay.com/en/articles/pi","7","15kb","9","116","0","0"
"Max - Createwithplay","https://docs.createwithplay.com/en/articles/max","An expression editor function that returns the larger of two values.","Max","Overview, Parameters, Example","","","20","68","0.64131 s","342kb","58","230","","143","","","https://docs.createwithplay.com/en/articles/max","7","15kb","9","116","0","0"
"Clamp - Createwithplay","https://docs.createwithplay.com/en/articles/clamp","An expression editor function that constrains a value between two numbers.","Clamp","Overview, Parameters, Example","","","22","74","0.87290 s","350kb","58","327","","143","","","https://docs.createwithplay.com/en/articles/clamp","7","15kb","9","116","0","0"
"Auto - Createwithplay","https://docs.createwithplay.com/en/articles/auto","An expression editor function that applies an auto value an object's height or width.","Auto","Overview, Parameters","","","21","85","0.89737 s","327kb","56","197","","141","","","https://docs.createwithplay.com/en/articles/auto","7","15kb","9","114","0","0"
"Fill - Createwithplay","https://docs.createwithplay.com/en/articles/fill","An expression editor function that applies a fill value an object's height or width.","Fill","Overview, Parameters","","","21","84","0.86629 s","327kb","56","190","","141","","","https://docs.createwithplay.com/en/articles/fill","7","15kb","9","114","0","0"
"Arctangent (atan2) - Createwithplay","https://docs.createwithplay.com/en/articles/arctangent-atan2","An expression editor function that calculates the arctangent of y/x coordinates.","Arctangent (atan2)","Overview, Parameters, Example","","","35","80","0.93248 s","336kb","58","209","","143","","","https://docs.createwithplay.com/en/articles/arctangent-atan2","7","15kb","9","116","0","0"
"Cos - Createwithplay","https://docs.createwithplay.com/en/articles/cos","An expression editor function that calculates the cosine of an angle.","Cos","Overview, Parameters, Example","","","20","69","1.02703 s","335kb","58","199","","143","","","https://docs.createwithplay.com/en/articles/cos","7","15kb","9","116","0","0"
"Min - Createwithplay","https://docs.createwithplay.com/en/articles/min","An expression editor function that returns the smaller of two values.","Min","Overview, Parameters, Example","","","20","69","0.96677 s","342kb","58","230","","144","","","https://docs.createwithplay.com/en/articles/min","7","15kb","9","116","0","0"
"Round - Createwithplay","https://docs.createwithplay.com/en/articles/round","An expression editor function that rounds a number to the nearest whole number.","Round","Overview, Parameters, Example","","","22","79","0.55066 s","341kb","58","212","","144","","","https://docs.createwithplay.com/en/articles/round","7","15kb","9","116","0","0"
"Random Integer - Createwithplay","https://docs.createwithplay.com/en/articles/random-integer","An expression editor function that generates a random whole number within a range.","Random Integer","Overview, Parameters, Example","","","31","82","0.51882 s","338kb","58","230","","144","","","https://docs.createwithplay.com/en/articles/random-integer","7","15kb","9","116","0","0"
"Pow (Power) - Createwithplay","https://docs.createwithplay.com/en/articles/pow-power","An expression editor function that raises a number to a specified power.","Pow (Power)","Overview, Parameters, Example","","","28","72","0.60890 s","337kb","58","233","","144","","","https://docs.createwithplay.com/en/articles/pow-power","7","15kb","9","116","0","0"
"Random - Createwithplay","https://docs.createwithplay.com/en/articles/random","An expression editor function that generates a random decimal number within a range.","Random","Overview, Parameters, Example","","","23","84","0.70295 s","337kb","58","228","","144","","","https://docs.createwithplay.com/en/articles/random","7","15kb","9","116","0","0"
"String Height - Createwithplay","https://docs.createwithplay.com/en/articles/string-height","An expression editor function that calculates the height of a string.","String Height","Overview, Parameters","","","30","69","0.56305 s","328kb","57","220","","140","","","https://docs.createwithplay.com/en/articles/string-height","7","15kb","9","115","0","0"
"String Width - Createwithplay","https://docs.createwithplay.com/en/articles/string-width","An expression editor function that calculates the width of a string.","String Width","Overview, Parameters","","","29","68","0.51999 s","328kb","57","219","","140","","","https://docs.createwithplay.com/en/articles/string-width","7","15kb","9","115","0","0"
"Sin - Createwithplay","https://docs.createwithplay.com/en/articles/sin","An expression editor function that calculates the sine of an angle.","Sin","Overview, Parameters, Example","","","20","67","0.79508 s","335kb","58","203","","144","","","https://docs.createwithplay.com/en/articles/sin","7","15kb","9","116","0","0"
"Round Up - Createwithplay","https://docs.createwithplay.com/en/articles/round-up","An expression editor function that rounds a number up to the next whole number.","Round Up","Overview, Parameters, Example","","","25","79","0.87655 s","335kb","58","209","","144","","","https://docs.createwithplay.com/en/articles/round-up","7","15kb","9","116","0","0"
"Round To - Createwithplay","https://docs.createwithplay.com/en/articles/round-to","An expression editor function that rounds a number to a specific number of decimal places.","Round To","Overview, Parameters, Example","","","25","90","0.91890 s","336kb","58","232","","144","","","https://docs.createwithplay.com/en/articles/round-to","7","15kb","9","116","0","0"
"Square Root - Createwithplay","https://docs.createwithplay.com/en/articles/square-root","An expression editor function that calculates the square root of a number.","Square Root","Overview, Parameters, Example","","","28","74","0.83941 s","335kb","58","208","","143","","","https://docs.createwithplay.com/en/articles/square-root","7","15kb","9","116","0","0"
"Round Down - Createwithplay","https://docs.createwithplay.com/en/articles/round-down","An expression editor function that rounds a number down to the previous whole number.","Round Down","Overview, Parameters, Example","","","27","85","1.01325 s","335kb","58","209","","144","","","https://docs.createwithplay.com/en/articles/round-down","7","15kb","9","116","0","0"
"Truncating Remainder - Createwithplay","https://docs.createwithplay.com/en/articles/truncating-remainder","An expression editor function that calculates the remainder after division.","Truncating Remainder","Overview, Parameters, Example","","","37","75","0.53735 s","336kb","58","223","","143","","","https://docs.createwithplay.com/en/articles/truncating-remainder","7","15kb","9","116","0","0"
"Grid (Fill Width) - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-grid-fill-width","A prefab that stretches objects in a grid.","Grid (Fill Width)","Overview, Controls","Columns, Spacing, Auto Height","","34","42","0.65643 s","319kb","38","224","","74","","","https://docs.createwithplay.com/en/articles/prefab-grid-fill-width","7","15kb","9","96","0","0"
"Tan - Createwithplay","https://docs.createwithplay.com/en/articles/tan","An expression editor function that calculates the tangent of an angle.","Tan","Overview, Parameters, Example","","","20","70","1.15679 s","335kb","58","201","","143","","","https://docs.createwithplay.com/en/articles/tan","7","15kb","9","116","0","0"
"Grid (Auto Spacing) - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-grid-auto-spacing","A prefab that lays out objects in a grid with auto spacing.","Grid (Auto Spacing)","Overview, Controls","Columns, Auto Height","","36","59","0.80721 s","317kb","36","217","","72","","","https://docs.createwithplay.com/en/articles/prefab-grid-auto-spacing","7","15kb","9","94","0","0"
"Grid - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-grid","A prefab that lays out objects in a grid.","Grid","Overview, Controls","Columns, Spacing, Auto Height","","21","41","0.95182 s","319kb","38","218","","75","","","https://docs.createwithplay.com/en/articles/prefab-grid","7","15kb","9","96","0","0"
"Stagger Grid - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-stagger-grid","A prefab that lays out objects in a staggered grid.","Stagger Grid","Overview, Controls","Columns, Spacing, Auto Height","","29","51","1.10055 s","319kb","38","233","","75","","","https://docs.createwithplay.com/en/articles/prefab-stagger-grid","7","15kb","9","96","0","0"
"Wrap - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-wrap","A prefab that wraps overflow items to the next line within a stack.","Wrap","Overview, Controls","Spacing H, Spacing V, Auto Height","","21","67","1.04613 s","319kb","38","221","","74","","","https://docs.createwithplay.com/en/articles/prefab-wrap","7","15kb","9","96","0","0"
"Project Appearance - Createwithplay","https://docs.createwithplay.com/en/articles/project-appearance","An expression editor function that returns the current UI appearance mode of the project.","Project Appearance","Overview, Parameters","","","35","89","0.90729 s","315kb","32","162","","25","","","https://docs.createwithplay.com/en/articles/project-appearance","7","15kb","8","90","0","0"
"Select Pin on Scroll - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-select-pin-on-scroll","A prefab that selects a map pin based on a scroll index.","Select Pin on Scroll","Overview, Controls","Map, Altitutde, Duration","","37","56","0.59333 s","318kb","34","238","","48","","","https://docs.createwithplay.com/en/articles/prefab-select-pin-on-scroll","7","15kb","10","92","0","0"
